survey_id,average_time_spent_on_unpaid_domestic_and_care_work,proficiency_in_numeracy,proficiency_in_literacy,below_poverty_line,employment_status,survey_year,takes_by_personal_id
12782,22,1,1,1,unemployed,2022,10492
12783,8,1,1,1,employed,2022,10440
12784,17,1,1,0,employed,2022,10016
12785,16,1,1,0,employed,2022,10221
12786,7,1,1,1,employed,2022,10293
12787,22,1,1,1,employed,2022,10278
12788,31,1,1,0,employed,2022,10297
12789,36,1,1,0,unemployed,2022,10420
12790,4,1,1,0,employed,2022,10449
12791,9,1,1,0,unemployed,2022,10323
12792,11,0,1,1,employed,2022,10041
12793,7,1,1,1,employed,2022,10128
12794,11,1,1,0,employed,2022,10502
12795,23,1,1,1,below minimum working age,2022,10185
12796,33,1,1,0,unemployed,2022,10367
12797,24,1,1,1,employed,2022,10071
12798,19,1,1,0,below minimum working age,2022,10017
12799,8,1,1,0,unemployed,2022,10493
12800,11,1,1,0,unemployed,2022,10183
12801,37,1,1,0,employed,2023,10681
12802,7,1,1,1,unemployed,2023,10682
12803,11,1,1,0,below_minimum_legal_work_age,2023,10683
12804,36,0,1,0,employed,2023,10684
12805,6,1,0,1,employed,2023,10685
12806,28,1,1,1,unemployed,2023,10686
12807,34,1,0,0,employed,2023,10687
12808,17,0,1,0,unemployed,2023,10688
12809,26,1,1,0,employed,2023,10689
12810,4,0,0,1,unemployed,2023,10690
12811,10,1,1,1,unemployed,2023,10691
12812,21,1,0,1,below_minimum_legal_work_age,2023,10692
12813,6,0,1,1,below_minimum_legal_work_age,2023,10693
12814,9,1,0,1,employed,2023,10694
12815,4,0,1,1,employed,2023,10695
12816,29,1,1,1,employed,2023,10696
12817,11,1,1,1,employed,2023,10697
12818,5,1,0,1,employed,2023,10698
12819,4,1,1,1,employed,2023,10699
12820,4,1,1,1,employed,2023,10700
12821,10,1,0,1,employed,2023,10701
12822,4,1,1,0,employed,2023,10702
12823,4,0,1,1,employed,2023,10703
12824,21,1,1,0,unemployed,2023,10704
12825,11,1,1,0,employed,2023,10705
12826,4,1,1,1,unemployed,2023,10706
12827,5,1,0,1,employed,2023,10707
12828,35,0,1,1,unemployed,2023,10708
12829,12,1,0,0,employed,2023,10709
12830,13,1,1,1,unemployed,2023,10710
12831,13,1,1,1,employed,2023,10711
12832,26,0,1,1,unemployed,2023,10712
12833,6,1,1,1,unemployed,2023,10713
12834,11,0,1,0,unemployed,2023,10714
12835,4,0,1,1,unemployed,2023,10715
12836,6,0,0,1,employed,2023,10716
12837,7,1,1,1,employed,2023,10717
12838,13,1,1,1,unemployed,2023,10718
12839,20,1,1,1,unemployed,2023,10719
12840,6,1,1,1,employed,2023,10720
12841,34,1,1,1,employed,2023,10721
12842,29,1,1,1,unemployed,2023,10722
12843,12,1,0,1,employed,2023,10723
12844,6,1,1,1,employed,2023,10724
12845,11,0,1,1,unemployed,2023,10725
12846,14,0,0,1,employed,2023,10726
12847,8,0,1,0,unemployed,2023,10727
12848,10,1,0,0,employed,2023,10728
12849,6,1,1,0,unemployed,2023,10729
12850,21,1,0,0,unemployed,2023,10730
12851,6,1,1,0,employed,2023,10731
12852,4,1,0,1,unemployed,2023,10732
12853,12,1,0,0,employed,2023,10733
12854,32,1,1,1,employed,2023,10734
12855,13,1,1,0,employed,2023,10735
12856,10,0,1,1,below_minimum_legal_work_age,2023,10736
12857,13,1,0,1,unemployed,2023,10737
12858,34,1,1,1,employed,2023,10738
12859,12,1,1,0,employed,2023,10739
12860,16,1,0,0,employed,2023,10740
12861,28,0,1,1,employed,2023,10741
12862,32,1,1,0,employed,2023,10742
12863,4,1,1,1,employed,2023,10743
12864,8,1,1,1,employed,2023,10744
12865,22,1,0,1,employed,2023,10745
12866,8,1,1,1,employed,2023,10746
12867,4,1,0,0,employed,2023,10747
12868,12,1,0,1,employed,2023,10748
12869,5,1,1,0,employed,2023,10749
12870,38,0,1,1,unemployed,2023,10750
12871,27,1,0,0,employed,2023,10751
12872,11,0,1,0,employed,2023,10752
12873,8,0,1,0,employed,2023,10753
12874,32,1,1,1,employed,2023,10754
12875,7,1,1,1,employed,2023,10755
12876,9,1,1,1,employed,2023,10756
12877,29,0,1,0,unemployed,2023,10757
12878,24,1,0,0,below_minimum_legal_work_age,2023,10758
12879,11,1,1,0,unemployed,2023,10759
12880,9,1,1,0,unemployed,2023,10760
12881,18,0,0,0,unemployed,2023,10761
12882,22,0,1,1,employed,2023,10762
12883,12,1,0,1,unemployed,2023,10763
12884,16,0,0,1,employed,2023,10764
12885,23,1,0,1,unemployed,2023,10765
12886,5,1,1,1,unemployed,2023,10766
12887,24,0,1,1,below_minimum_legal_work_age,2023,10767
12888,20,1,1,1,employed,2023,10768
12889,17,1,1,1,unemployed,2023,10769
12890,5,0,1,1,employed,2023,10770
12891,11,1,0,1,employed,2023,10771
12892,5,1,0,1,employed,2023,10772
12893,9,0,1,0,employed,2023,10773
12894,11,1,0,1,employed,2023,10774
12895,8,1,1,1,employed,2023,10775
12896,38,0,0,1,employed,2023,10776
12897,32,1,0,0,employed,2023,10777
12898,24,1,0,1,unemployed,2023,10778
12899,38,0,1,0,unemployed,2023,10779
12900,19,0,1,1,unemployed,2023,10780
12901,13,1,1,1,unemployed,2023,10781
12902,12,1,1,1,employed,2023,10782
12903,7,1,1,1,employed,2023,10783
12904,31,1,0,0,below_minimum_legal_work_age,2023,10784
12905,8,1,1,0,employed,2023,10785
12906,32,1,1,0,employed,2023,10786
12907,37,1,1,1,employed,2023,10787
12908,9,1,0,1,unemployed,2023,10788
12909,20,0,1,0,employed,2023,10789
12910,12,0,0,1,unemployed,2023,10790
12911,8,1,0,1,employed,2023,10791
12912,36,0,1,0,unemployed,2023,10792
12913,34,1,1,1,unemployed,2023,10793
12914,16,1,1,0,unemployed,2023,10794
12915,12,1,1,1,employed,2023,10795
12916,4,1,0,0,unemployed,2023,10796
12917,11,1,1,0,unemployed,2023,10797
12918,5,1,1,0,below_minimum_legal_work_age,2023,10798
12919,11,1,1,1,employed,2023,10799
12920,4,1,1,1,employed,2023,10800
12921,13,1,1,1,unemployed,2023,10801
12922,34,1,1,0,unemployed,2023,10802
12923,20,1,1,1,unemployed,2023,10803
12924,10,1,1,1,employed,2023,10804
12925,6,0,1,1,unemployed,2023,10805
12926,4,1,0,1,employed,2023,10806
12927,32,0,1,0,unemployed,2023,10807
12928,7,1,0,0,employed,2023,10808
12929,5,1,1,1,employed,2023,10809
12930,10,1,0,1,unemployed,2023,10810
12931,36,1,1,1,employed,2023,10811
12932,13,1,1,1,employed,2023,10812
12933,33,0,1,1,employed,2023,10813
12934,11,0,1,1,employed,2023,10814
12935,12,1,1,1,below_minimum_legal_work_age,2023,10815
12936,6,1,1,1,unemployed,2023,10816
12937,7,1,0,1,employed,2023,10817
12938,9,0,0,1,employed,2023,10818
12939,10,1,1,0,employed,2023,10819
12940,18,1,1,1,unemployed,2023,10820
12941,15,1,1,1,employed,2023,10821
12942,4,1,0,1,unemployed,2023,10822
12943,16,1,1,0,unemployed,2023,10823
12944,4,0,1,1,employed,2023,10824
12945,11,1,1,1,employed,2023,10825
12946,32,1,1,1,employed,2023,10826
12947,17,1,0,1,employed,2023,10827
12948,12,1,0,0,below_minimum_legal_work_age,2023,10828
12949,30,1,1,0,unemployed,2023,10829
12950,28,1,1,1,employed,2023,10830
12951,13,1,1,1,employed,2023,10831
12952,12,1,1,0,below_minimum_legal_work_age,2023,10832
12953,37,1,0,1,employed,2023,10833
12954,35,1,1,1,employed,2023,10834
12955,13,1,1,0,employed,2023,10835
12956,4,1,1,1,unemployed,2023,10836
12957,23,0,1,1,unemployed,2023,10837
12958,34,1,1,0,employed,2023,10838
12959,27,1,1,1,employed,2023,10839
12960,11,1,1,1,employed,2023,10840
12961,28,1,1,0,employed,2023,10625
12962,8,1,1,1,unemployed,2023,10581
12963,11,1,1,1,employed,2023,10254
12964,8,1,1,1,employed,2023,10550
12965,25,1,1,1,employed,2023,10369
12966,37,1,1,1,below minimum working age,2023,10677
12967,33,0,1,0,employed,2023,10105
12968,9,1,0,0,below minimum working age,2023,10456
12969,7,1,1,0,employed,2023,10418
12970,6,1,0,0,employed,2023,10067
12971,18,1,1,1,unemployed,2023,10426
12972,10,1,1,1,unemployed,2023,10451
12973,30,1,1,0,employed,2023,10398
12974,18,1,1,0,employed,2023,10529
12975,9,1,1,0,employed,2023,10184
12976,26,1,1,0,employed,2023,10537
12977,6,0,1,0,employed,2023,10328
12978,13,1,1,0,below minimum working age,2023,10405
12979,28,0,1,0,unemployed,2023,10590
12980,6,1,1,0,employed,2023,10338
12981,28,1,0,1,employed,2023,10605
12982,29,0,1,1,employed,2023,10205
12983,20,1,1,1,employed,2023,10303
12984,9,1,0,0,employed,2023,10508
12985,27,1,0,0,unemployed,2023,10491
12986,30,1,1,0,employed,2023,10132
12987,6,1,1,1,employed,2023,10576
12988,29,1,1,1,unemployed,2023,10065
12989,10,0,1,1,employed,2023,10237
12990,8,1,1,0,unemployed,2023,10593
12991,17,1,1,0,employed,2023,10223
12992,6,1,1,0,unemployed,2023,10023
12993,5,1,1,0,employed,2023,10628
12994,7,1,1,0,below minimum working age,2023,10359
12995,26,1,1,0,employed,2023,10396
12996,21,1,1,0,below minimum working age,2023,10528
12997,35,0,1,0,employed,2023,10051
12998,8,1,1,0,employed,2023,10259
12999,11,1,0,0,employed,2023,10113
13000,30,0,1,0,employed,2023,10670
13001,26,1,0,0,unemployed,2024,10841
13002,5,0,1,0,unemployed,2024,10842
13003,5,0,0,1,unemployed,2024,10843
13004,5,1,0,0,employed,2024,10844
13005,36,1,0,0,employed,2024,10845
13006,9,1,1,0,unemployed,2024,10846
13007,19,1,1,1,employed,2024,10847
13008,26,1,0,1,unemployed,2024,10848
13009,12,1,0,1,employed,2024,10849
13010,14,1,1,1,employed,2024,10850
13011,30,1,1,0,below_minimum_legal_work_age,2024,10851
13012,6,1,1,0,unemployed,2024,10852
13013,23,0,1,1,employed,2024,10853
13014,10,0,1,0,employed,2024,10854
13015,16,1,0,1,employed,2024,10855
13016,14,0,0,0,unemployed,2024,10856
13017,13,0,0,1,employed,2024,10857
13018,18,0,0,1,employed,2024,10858
13019,33,1,1,1,unemployed,2024,10859
13020,20,1,0,0,unemployed,2024,10860
13021,20,1,0,1,unemployed,2024,10861
13022,9,1,1,1,employed,2024,10862
13023,13,0,1,0,employed,2024,10863
13024,30,1,1,0,employed,2024,10864
13025,17,1,1,1,employed,2024,10865
13026,7,1,1,0,employed,2024,10866
13027,13,0,0,0,employed,2024,10867
13028,24,0,1,1,employed,2024,10868
13029,19,1,0,1,employed,2024,10869
13030,11,1,1,0,unemployed,2024,10870
13031,11,0,0,1,employed,2024,10871
13032,11,1,1,0,employed,2024,10872
13033,5,1,1,1,employed,2024,10873
13034,12,1,1,1,employed,2024,10874
13035,13,1,1,0,unemployed,2024,10875
13036,18,1,1,0,unemployed,2024,10876
13037,5,1,0,0,employed,2024,10877
13038,6,1,1,0,unemployed,2024,10878
13039,13,1,0,1,employed,2024,10879
13040,8,0,0,1,employed,2024,10880
13041,10,1,1,0,employed,2024,10881
13042,6,1,1,0,unemployed,2024,10882
13043,27,1,1,0,employed,2024,10883
13044,39,0,1,1,employed,2024,10884
13045,9,1,1,0,unemployed,2024,10885
13046,4,1,1,0,employed,2024,10886
13047,6,0,0,1,unemployed,2024,10887
13048,11,0,1,1,unemployed,2024,10888
13049,35,0,1,0,employed,2024,10889
13050,33,0,1,0,employed,2024,10890
13051,10,1,1,0,unemployed,2024,10891
13052,13,0,1,1,employed,2024,10892
13053,32,1,1,0,unemployed,2024,10893
13054,12,1,0,1,employed,2024,10894
13055,9,1,1,1,unemployed,2024,10895
13056,12,1,0,1,employed,2024,10896
13057,39,1,1,1,unemployed,2024,10897
13058,4,1,0,1,unemployed,2024,10898
13059,11,1,1,0,employed,2024,10899
13060,16,1,0,0,unemployed,2024,10900
13061,25,1,0,1,employed,2024,10901
13062,23,1,1,0,employed,2024,10902
13063,9,1,1,1,employed,2024,10903
13064,8,1,0,0,employed,2024,10904
13065,11,1,1,0,employed,2024,10905
13066,12,1,0,0,employed,2024,10906
13067,26,0,0,1,unemployed,2024,10907
13068,8,1,0,1,employed,2024,10908
13069,27,1,0,0,employed,2024,10909
13070,12,1,0,1,unemployed,2024,10910
13071,6,1,0,0,unemployed,2024,10911
13072,22,1,0,0,employed,2024,10912
13073,7,1,1,0,unemployed,2024,10913
13074,8,1,1,0,unemployed,2024,10914
13075,23,1,1,0,employed,2024,10915
13076,30,1,0,1,employed,2024,10916
13077,31,1,1,1,unemployed,2024,10917
13078,4,1,0,1,unemployed,2024,10918
13079,14,1,1,0,unemployed,2024,10919
13080,10,0,0,1,unemployed,2024,10920
13081,11,0,1,1,employed,2024,10921
13082,22,1,0,1,employed,2024,10922
13083,8,1,0,1,employed,2024,10923
13084,34,0,0,0,employed,2024,10924
13085,4,1,1,1,employed,2024,10925
13086,24,1,1,0,employed,2024,10926
13087,23,1,1,0,unemployed,2024,10927
13088,17,0,0,0,employed,2024,10928
13089,26,1,1,0,unemployed,2024,10929
13090,19,1,1,1,employed,2024,10930
13091,30,1,1,1,unemployed,2024,10931
13092,26,1,0,0,employed,2024,10932
13093,16,0,0,1,unemployed,2024,10933
13094,12,1,1,0,employed,2024,10934
13095,29,1,0,1,employed,2024,10935
13096,4,1,1,0,employed,2024,10936
13097,9,0,1,0,unemployed,2024,10937
13098,13,1,0,0,unemployed,2024,10938
13099,31,1,0,0,employed,2024,10939
13100,19,1,0,0,employed,2024,10940
13101,35,1,1,0,employed,2024,10941
13102,24,1,1,1,unemployed,2024,10942
13103,10,1,1,0,below_minimum_legal_work_age,2024,10943
13104,35,0,1,1,unemployed,2024,10944
13105,31,1,1,0,employed,2024,10945
13106,18,1,1,1,unemployed,2024,10946
13107,5,0,1,0,employed,2024,10947
13108,10,1,1,0,unemployed,2024,10948
13109,6,1,1,1,employed,2024,10949
13110,23,1,1,1,employed,2024,10950
13111,11,1,1,1,unemployed,2024,10951
13112,28,1,1,0,employed,2024,10952
13113,38,1,1,0,unemployed,2024,10953
13114,21,1,1,1,employed,2024,10954
13115,8,1,1,1,employed,2024,10955
13116,7,0,1,1,employed,2024,10956
13117,4,1,0,0,unemployed,2024,10957
13118,4,1,0,0,employed,2024,10958
13119,23,1,0,1,employed,2024,10959
13120,35,1,1,0,unemployed,2024,10960
13121,10,1,1,1,employed,2024,10961
13122,5,0,0,1,employed,2024,10962
13123,36,1,1,1,below_minimum_legal_work_age,2024,10963
13124,18,0,1,0,unemployed,2024,10964
13125,33,1,1,1,unemployed,2024,10965
13126,20,1,1,0,employed,2024,10966
13127,12,0,0,1,employed,2024,10967
13128,13,1,1,0,unemployed,2024,10968
13129,26,1,1,1,employed,2024,10969
13130,13,1,0,1,unemployed,2024,10970
13131,22,1,1,0,unemployed,2024,10971
13132,27,1,1,0,unemployed,2024,10972
13133,10,1,1,1,unemployed,2024,10973
13134,13,1,1,0,unemployed,2024,10974
13135,12,1,0,0,employed,2024,10975
13136,37,0,1,1,unemployed,2024,10976
13137,37,1,1,1,employed,2024,10977
13138,12,1,0,1,employed,2024,10978
13139,26,1,1,1,employed,2024,10979
13140,7,1,1,0,unemployed,2024,10980
13141,12,1,1,1,unemployed,2024,10981
13142,27,1,1,0,employed,2024,10982
13143,12,1,1,1,unemployed,2024,10983
13144,39,1,1,1,employed,2024,10984
13145,8,0,0,0,employed,2024,10985
13146,5,1,1,1,employed,2024,10986
13147,6,1,1,1,employed,2024,10987
13148,8,0,1,0,employed,2024,10988
13149,6,1,0,0,employed,2024,10989
13150,28,1,0,1,employed,2024,10990
13151,8,1,0,1,employed,2024,10991
13152,33,1,1,0,unemployed,2024,10992
13153,22,1,0,0,unemployed,2024,10993
13154,7,1,0,1,employed,2024,10994
13155,21,1,0,1,unemployed,2024,10995
13156,5,1,1,1,unemployed,2024,10996
13157,19,1,1,0,employed,2024,10997
13158,8,1,1,0,employed,2024,10998
13159,4,1,0,0,unemployed,2024,10999
13160,35,1,1,0,unemployed,2024,11000
13161,20,0,1,0,unemployed,2024,10312
13162,19,1,1,0,employed,2024,10288
13163,28,0,0,1,employed,2024,10538
13164,10,1,0,0,employed,2024,10527
13165,18,1,1,1,employed,2024,10188
13166,29,1,1,0,below minimum working age,2024,10017
13167,35,1,1,0,employed,2024,10482
13168,30,1,1,0,unemployed,2024,10327
13169,8,0,0,1,unemployed,2024,10284
13170,26,1,1,1,employed,2024,10793
13171,9,1,1,1,employed,2024,10005
13172,20,1,1,0,employed,2024,10528
13173,12,1,1,1,employed,2024,10138
13174,23,1,1,0,employed,2024,10415
13175,8,1,1,1,employed,2024,10111
13176,24,0,0,0,employed,2024,10116
13177,8,1,1,0,employed,2024,10511
13178,24,1,1,1,employed,2024,10542
13179,7,1,1,0,unemployed,2024,10323
13180,7,1,1,0,unemployed,2024,10630
13181,30,0,1,1,unemployed,2024,10002
13182,8,1,1,0,employed,2024,10353
13183,10,1,0,0,employed,2024,10808
13184,10,1,1,0,employed,2024,10340
13185,21,0,1,1,employed,2024,10349
13186,25,1,1,0,employed,2024,10629
13187,9,1,1,0,employed,2024,10266
13188,27,1,1,0,employed,2024,10835
13189,8,1,1,0,unemployed,2024,10033
13190,5,1,0,0,employed,2024,10339
13191,25,1,1,0,employed,2024,10114
13192,33,1,1,0,employed,2024,10280
13193,24,1,1,0,employed,2024,10562
13194,6,1,0,0,employed,2024,10376
13195,9,1,1,1,employed,2024,10045
13196,25,1,1,1,employed,2024,10696
13197,29,1,1,0,employed,2024,10190
13198,5,1,1,0,employed,2024,10594
13199,20,1,1,1,employed,2024,10366
13200,31,1,1,0,unemployed,2024,10540
13201,11,1,1,1,below_minimum_legal_work_age,2019,11001
13202,9,1,0,1,employed,2019,11002
13203,8,0,1,0,employed,2019,11003
13204,10,0,1,1,unemployed,2019,11004
13205,25,0,1,0,unemployed,2019,11005
13206,20,1,1,1,unemployed,2019,11006
13207,6,1,1,1,below_minimum_legal_work_age,2019,11007
13208,14,1,0,1,below_minimum_legal_work_age,2019,11008
13209,12,1,1,1,employed,2019,11009
13210,10,1,0,1,employed,2019,11010
13211,12,0,1,1,unemployed,2019,11011
13212,26,1,1,1,unemployed,2019,11012
13213,22,0,1,0,employed,2019,11013
13214,7,1,1,1,employed,2019,11014
13215,12,1,0,1,below_minimum_legal_work_age,2019,11015
13216,12,0,0,1,unemployed,2019,11016
13217,32,1,0,1,unemployed,2019,11017
13218,8,1,1,1,below_minimum_legal_work_age,2019,11018
13219,15,1,1,1,employed,2019,11019
13220,36,1,1,1,below_minimum_legal_work_age,2019,11020
13221,35,1,1,0,employed,2019,11021
13222,13,1,0,1,below_minimum_legal_work_age,2019,11022
13223,20,1,0,1,employed,2019,11023
13224,14,0,1,1,unemployed,2019,11024
13225,12,0,0,1,below_minimum_legal_work_age,2019,11025
13226,6,1,0,1,employed,2019,11026
13227,39,1,1,1,unemployed,2019,11027
13228,15,1,0,1,employed,2019,11028
13229,20,1,0,0,employed,2019,11029
13230,9,0,1,1,below_minimum_legal_work_age,2019,11030
13231,12,1,1,1,employed,2019,11031
13232,9,1,1,0,employed,2019,11032
13233,16,1,0,0,employed,2019,11033
13234,36,1,0,1,employed,2019,11034
13235,20,1,0,1,unemployed,2019,11035
13236,40,0,1,1,unemployed,2019,11036
13237,4,1,1,1,employed,2019,11037
13238,21,1,0,0,below_minimum_legal_work_age,2019,11038
13239,28,1,1,0,employed,2019,11039
13240,35,1,1,0,unemployed,2019,11040
13241,35,0,1,1,unemployed,2019,11041
13242,8,0,1,0,employed,2019,11042
13243,12,1,1,1,employed,2019,11043
13244,9,0,0,0,unemployed,2019,11044
13245,23,1,0,1,employed,2019,11045
13246,29,1,1,1,unemployed,2019,11046
13247,24,1,1,1,unemployed,2019,11047
13248,12,1,0,1,employed,2019,11048
13249,9,0,1,1,unemployed,2019,11049
13250,36,1,1,1,employed,2019,11050
13251,20,0,1,1,employed,2019,11051
13252,27,1,1,1,employed,2019,11052
13253,39,1,1,1,employed,2019,11053
13254,29,1,0,0,unemployed,2019,11054
13255,35,0,1,0,employed,2019,11055
13256,19,1,1,1,employed,2019,11056
13257,35,1,1,1,unemployed,2019,11057
13258,33,1,0,1,employed,2019,11058
13259,11,1,1,1,employed,2019,11059
13260,5,0,0,1,below_minimum_legal_work_age,2019,11060
13261,10,1,1,0,employed,2019,11061
13262,6,0,0,1,employed,2019,11062
13263,7,1,0,1,below_minimum_legal_work_age,2019,11063
13264,20,1,1,0,unemployed,2019,11064
13265,4,1,1,1,employed,2019,11065
13266,31,1,1,1,employed,2019,11066
13267,22,1,1,0,unemployed,2019,11067
13268,17,1,1,0,employed,2019,11068
13269,20,1,0,0,unemployed,2019,11069
13270,9,1,1,1,below_minimum_legal_work_age,2019,11070
13271,23,0,0,1,unemployed,2019,11071
13272,25,1,0,0,below_minimum_legal_work_age,2019,11072
13273,8,0,1,1,unemployed,2019,11073
13274,18,1,1,1,employed,2019,11074
13275,26,1,0,0,unemployed,2019,11075
13276,24,1,0,1,employed,2019,11076
13277,16,1,1,1,unemployed,2019,11077
13278,6,0,1,1,employed,2019,11078
13279,12,1,1,1,employed,2019,11079
13280,7,1,0,0,employed,2019,11080
13281,11,1,1,1,unemployed,2019,11081
13282,10,0,1,1,below_minimum_legal_work_age,2019,11082
13283,11,0,0,0,employed,2019,11083
13284,16,1,1,1,below_minimum_legal_work_age,2019,11084
13285,34,1,1,1,unemployed,2019,11085
13286,10,1,0,1,employed,2019,11086
13287,26,1,1,1,employed,2019,11087
13288,9,1,1,1,employed,2019,11088
13289,11,1,1,1,unemployed,2019,11089
13290,34,1,0,1,employed,2019,11090
13291,37,1,0,1,employed,2019,11091
13292,30,1,1,1,unemployed,2019,11092
13293,10,1,1,1,below_minimum_legal_work_age,2019,11093
13294,20,1,1,1,employed,2019,11094
13295,27,0,1,0,employed,2019,11095
13296,20,1,1,0,unemployed,2019,11096
13297,13,1,1,1,below_minimum_legal_work_age,2019,11097
13298,12,1,1,1,below_minimum_legal_work_age,2019,11098
13299,39,1,1,1,employed,2019,11099
13300,6,1,0,1,below_minimum_legal_work_age,2019,11100
13301,16,1,0,1,employed,2019,11101
13302,18,1,1,1,employed,2019,11102
13303,29,1,1,1,below_minimum_legal_work_age,2019,11103
13304,5,1,1,1,unemployed,2019,11104
13305,34,1,1,1,employed,2019,11105
13306,14,1,1,0,unemployed,2019,11106
13307,35,1,0,1,employed,2019,11107
13308,24,0,0,1,unemployed,2019,11108
13309,38,0,0,1,employed,2019,11109
13310,4,0,0,0,employed,2019,11110
13311,32,1,1,1,employed,2019,11111
13312,4,1,1,1,employed,2019,11112
13313,10,0,0,0,employed,2019,11113
13314,32,0,0,1,unemployed,2019,11114
13315,28,1,1,1,unemployed,2019,11115
13316,6,0,1,0,employed,2019,11116
